person_id,degree_centrality,betweenness_centrality,case_count,repeat_offender_flag,display_name
2171,0.0,0.0,1,False,Yashasvi Shah
2042,0.0,0.0,2,False,Sachi Bobal
545,0.0005189413596263622,0.0,2,False,Jagvi Mukhopadhyay
1698,0.0,0.0,1,False,Chameli Bhardwaj
2045,0.0,0.0,2,False,Yatan Grover
1972,0.0005189413596263622,0.0,2,False,Nidhi Varkey
926,0.0,0.0,4,True,Banjeet Morar
1599,0.0,0.0,1,False,Waida Nigam
2191,0.0,0.0,4,True,Jackson Swaminathan
1796,0.0005189413596263622,0.0,5,True,Maanas Thakkar
1310,0.0,0.0,2,False,Girik Mahal
1323,0.0005189413596263622,0.0,2,False,Vamakshi Natt
1336,0.0005189413596263622,0.0,1,False,Pavani Apte
2577,0.0,0.0,5,True,Indira Ramakrishnan
1538,0.0,0.0,1,False,Radha Sandal
2574,0.0,0.0,2,False,Tanay Dada
856,0.0005189413596263622,0.0,2,False,Isaiah Narayanan
119,0.0,0.0,1,False,Pahal Gola
1511,0.0,0.0,2,False,Widisha Issac
165,0.0,0.0,2,False,Edhitha Grewal
2003,0.0,0.0,1,False,Quincy Jani
806,0.0,0.0,1,False,Bhavika Bhasin
493,0.0,0.0,1,False,Neha Johal
554,0.0005189413596263622,0.0,2,False,Daniel Upadhyay
157,0.0,0.0,2,False,Nihal Khalsa
1853,0.0005189413596263622,0.0,3,True,Manan Saha
2479,0.0,0.0,2,False,Chatresh Patel
472,0.0005189413596263622,0.0,2,False,Gaurang Patla
421,0.0005189413596263622,0.0,1,False,Meghana Vig
1736,0.0,0.0,3,True,Krishna Chakraborty
463,0.0005189413596263622,0.0,5,True,Fiyaz Ben
2348,0.0005189413596263622,0.0,5,True,Ekalinga Sur
159,0.0015568240788790865,0.0,7,True,Yahvi Basu
1205,0.0005189413596263622,0.0,3,True,Rachit Trivedi
320,0.0005189413596263622,0.0,4,True,Devansh Nath
1088,0.0005189413596263622,0.0,2,False,Krish Chahal
2451,0.0,0.0,1,False,Avni Babu
2517,0.0,0.0,5,True,Agastya Singhal
1611,0.0,0.0,2,False,Raksha Chadha
631,0.0005189413596263622,0.0,1,False,Vihaan Wali
1596,0.0,0.0,2,False,Lohit Bath
1130,0.0,0.0,2,False,Shivansh Gandhi
540,0.0,0.0,2,False,Bina Mannan
1824,0.0,0.0,2,False,Ira Nanda
1387,0.0,0.0,3,True,Indira Devi
1126,0.0,0.0,3,True,Caleb Barad
960,0.0,0.0,3,True,Rayaan Kapadia
1915,0.0,0.0,1,False,Krish Prasad
1117,0.0,0.0,2,False,Amol Bandi
718,0.0,0.0,1,False,Karan Kumar
2486,0.0,0.0,2,False,Dominic Pillai
1297,0.0005189413596263622,0.0,2,False,Bhavika Majumdar
1645,0.0,0.0,1,False,Praneel Parekh
1974,0.0005189413596263622,0.0,1,False,Chavvi Buch
1259,0.0,0.0,2,False,Yashasvi Anne
120,0.0,0.0,1,False,Ekantika Pau
740,0.0005189413596263622,0.0,5,True,Zaitra Golla
1689,0.0,0.0,1,False,Yatin Char
1954,0.0,0.0,2,False,Veda Nori
2593,0.0,0.0,1,False,Anay Deo
1686,0.0,0.0,2,False,Tara Lata
1822,0.0,0.0,1,False,Mohini Kale
1923,0.0,0.0,1,False,Zehaan Bath
2458,0.0005189413596263622,0.0,3,True,Yauvani Zachariah
507,0.0005189413596263622,0.0,7,True,Aishani Chaudhary
1754,0.0,0.0,1,False,Indira Gola
2023,0.0,0.0,1,False,Aradhana Mody
2437,0.0,0.0,3,True,Upkaar Bedi
791,0.0,0.0,3,True,Benjamin Boase
2418,0.0,0.0,1,False,Bishakha Kannan
549,0.0,0.0,1,False,Wazir Walia
870,0.0,0.0,2,False,Lakshit Sagar
640,0.0,0.0,1,False,Imaran Edwin
1359,0.0,0.0,2,False,Ethan Palla
619,0.0005189413596263622,0.0,2,False,Gaurang Pant
1674,0.0005189413596263622,0.0,1,False,Jagdish Arora
1063,0.0005189413596263622,0.0,2,False,Vivaan Contractor
248,0.0,0.0,1,False,Vihaan Gaba
342,0.0,0.0,4,True,Fariq Ganesh
647,0.0005189413596263622,0.0,1,False,Anay Ratta
742,0.0,0.0,2,False,Tanay Mahal
635,0.0,0.0,1,False,Amol Edwin
254,0.0,0.0,2,False,Aarna Kale
2501,0.0,0.0,1,False,Ekbal Ratti
417,0.0,0.0,1,False,Krisha Gandhi
1368,0.0,0.0,1,False,Nathan Keer
1454,0.0,0.0,2,False,Chandresh Raval
2157,0.0,0.0,4,True,Nitesh Sibal
2494,0.0005189413596263622,0.0,3,True,Ishani Sahni
213,0.0005189413596263622,0.0,1,False,Sai Sengupta
439,0.0005189413596263622,0.0,3,True,Ishani Koshy
2547,0.0005189413596263622,0.0,4,True,Ekiya Chopra
2193,0.0,0.0,3,True,Suhani Sidhu
1524,0.0,0.0,2,False,Vasana Pau
2431,0.0,0.0,2,False,Viraj Viswanathan
1733,0.0005189413596263622,0.0,1,False,Aradhana Kurian
1295,0.0,0.0,1,False,Kamala Babu
412,0.0,0.0,2,False,Samaksh Gopal
2331,0.0,0.0,1,False,Nidhi Shukla
2016,0.0,0.0,3,True,Dominic Rama
2515,0.0,0.0,1,False,Bimala Reddy
267,0.0,0.0,1,False,Jai Varty
1209,0.0005189413596263622,0.0,3,True,Mohammed Chokshi
227,0.0,0.0,2,False,Ekapad More
1752,0.0,0.0,2,False,Neel Nagarajan
422,0.0,0.0,3,True,Praneel Das
665,0.0,0.0,1,False,Qasim Bhalla
382,0.0,0.0,8,True,Lopa Lall
2324,0.0005189413596263622,0.0,4,True,Upadhriti Badami
118,0.0,0.0,1,False,Jonathan Narayan
1028,0.0,0.0,2,False,Avi Garg
1543,0.0,0.0,1,False,Balvan Mody
621,0.0,0.0,1,False,Vansha Ratti
2051,0.0,0.0,1,False,Jonathan Khurana
991,0.0,0.0,3,True,Abhimanyu Mistry
1777,0.0005189413596263622,0.0,2,False,Harish Naidu
2241,0.0,0.0,2,False,Ekiya Bora
1908,0.0,0.0,1,False,Ladli Brar
2496,0.0,0.0,1,False,Kavya Shukla
503,0.0,0.0,1,False,Ishaan Raval
1301,0.0,0.0,1,False,Tara Naidu
1302,0.0,0.0,2,False,Ojas Mutti
897,0.0,0.0,3,True,Harshil Ravel
2279,0.0005189413596263622,0.0,1,False,Girik Mohanty
1624,0.0,0.0,2,False,Karan Dubey
660,0.0,0.0,3,True,Chatura Kala
2243,0.0,0.0,1,False,Eiravati Jhaveri
1506,0.0,0.0,2,False,Vedika Seshadri
1009,0.0,0.0,3,True,Upadhriti Dada
2436,0.0,0.0,1,False,Shaurya Kaul
2465,0.0,0.0,1,False,Ganga Ramanathan
2500,0.0,0.0,1,False,Keya Bandi
1300,0.0,0.0,1,False,Jagrati Sha
593,0.0005189413596263622,0.0,2,False,Chameli Talwar
1921,0.0,0.0,1,False,Falan Sood
1496,0.0,0.0,3,True,Warjas Sundaram
1656,0.0,0.0,2,False,Jagdish Mannan
449,0.0,0.0,2,False,Ekalinga Rout
2454,0.0,0.0,2,False,Ekani Doctor
1153,0.0005189413596263622,0.0,1,False,Girindra Dhingra
2443,0.0005189413596263622,0.0,4,True,Jyoti Saran
1815,0.0005189413596263622,0.0,1,False,Chameli Varma
2205,0.0,0.0,2,False,Abhimanyu Venkatesh
2296,0.0,0.0,2,False,Ekaja Pau
66,0.0005189413596263622,0.0,4,True,Meghana Cheema
2329,0.0,0.0,2,False,Joshua Mani
949,0.0,0.0,1,False,Samuel Mani
2155,0.0005189413596263622,0.0,4,True,Abeer Nath
2089,0.0,0.0,1,False,Christopher Sanghvi
243,0.0,0.0,1,False,Samaksh Batra
1113,0.0,0.0,1,False,Gaurangi Radhakrishnan
686,0.0,0.0,1,False,Watika Jani
1281,0.0005189413596263622,0.0,3,True,Chaitanya Ahluwalia
281,0.0,0.0,1,False,Hamsini Jhaveri
190,0.0,0.0,1,False,Siddharth Hayer
106,0.0,0.0,4,True,Anvi Barman
1200,0.0005189413596263622,0.0,4,True,Balhaar Narain
407,0.0,0.0,2,False,Forum Koshy
1862,0.0,0.0,2,False,Warinder Aggarwal
1422,0.0005189413596263622,0.0,6,True,Dipta Choudhary
1109,0.0,0.0,2,False,Aarna Karnik
726,0.0,0.0,2,False,Saumya Wali
1726,0.0,0.0,1,False,Chameli Pillai
1994,0.0010378827192527244,0.0,3,True,Damyanti Verma
972,0.0005189413596263622,0.0,4,True,Fitan Sankaran
801,0.0,0.0,2,False,Warinder Aurora
102,0.0005189413596263622,0.0,5,True,Anika Johal
816,0.0,0.0,3,True,Chasmum Bumb
405,0.0,0.0,2,False,Mugdha Bava
2101,0.0,0.0,1,False,William Dhar
160,0.0,0.0,1,False,Tristan Dash
2295,0.0,0.0,1,False,Jeet Arora
1258,0.0005189413596263622,0.0,3,True,Kala Dasgupta
2136,0.0,0.0,3,True,Benjamin Mahal
2393,0.0,0.0,2,False,Daksha Mangal
2062,0.0,0.0,5,True,Priya Tripathi
1578,0.0,0.0,2,False,Yashodhara Arya
2111,0.0,0.0,1,False,Kritika Narayanan
1248,0.0,0.0,1,False,Rudra Varughese
819,0.0,0.0,2,False,Yoshita Muni
689,0.0005189413596263622,0.0,1,False,Yashvi Bir
1948,0.0,0.0,2,False,Ubika Mahal
361,0.0,0.0,1,False,Indrajit Barad
2559,0.0,0.0,1,False,Tejas Barad
538,0.0,0.0,1,False,Bina Minhas
1068,0.0,0.0,4,True,Jason Rao
1958,0.0005189413596263622,0.0,1,False,Wyatt Rajan
292,0.0005189413596263622,0.0,2,False,Sai Sarma
484,0.0,0.0,1,False,Gautami Borde
2427,0.0005189413596263622,0.0,2,False,Baghyawati Hora
1083,0.0,0.0,2,False,Aadhya Varma
162,0.0,0.0,2,False,Guneet Bhakta
140,0.0,0.0,2,False,Baghyawati Kurian
1606,0.0,0.0,1,False,Yuvraj Gole
861,0.0,0.0,2,False,Faqid Gole
516,0.0,0.0,1,False,Zehaan Ranganathan
284,0.0,0.0,1,False,Rachana Devan
770,0.0,0.0,1,False,Vivaan Naik
2260,0.0,0.0,1,False,Kamya Dash
712,0.0,0.0,1,False,Rushil Chhabra
476,0.0,0.0,1,False,Gavin Borde
2154,0.0,0.0,1,False,Daksha Gala
546,0.0005189413596263622,0.0,1,False,Falan Khare
1687,0.0,0.0,2,False,Arunima Prasad
994,0.0,0.0,1,False,Jairaj Lala
2467,0.0,0.0,2,False,Chanakya Goswami
1916,0.0,0.0,5,True,Noah De
1383,0.0,0.0,1,False,Gayathri Khare
980,0.0,0.0,1,False,Yamini Hayre
2034,0.0,0.0,1,False,Manthan Kanda
1593,0.0,0.0,1,False,Champak Das
1844,0.0,0.0,1,False,Xiti Sen
563,0.0,0.0,1,False,Mohammed Barman
1462,0.0,0.0,1,False,Bhavika Jain
2046,0.0,0.0,1,False,Naveen Konda
1358,0.0,0.0,1,False,Yatan Shenoy
203,0.0,0.0,1,False,Upma Natt
2341,0.0,0.0,1,False,Hemangini Das
2589,0.0,0.0,1,False,Meera Mani
1493,0.0,0.0,1,False,Ryan Gokhale
2220,0.0,0.0,1,False,Mitesh Shere
1112,0.0005189413596263622,0.0,1,False,Eshana Shanker
2012,0.0005189413596263622,0.0,2,False,Qasim Choudhry
2248,0.0,0.0,1,False,Nandini Nagar
907,0.0005189413596263622,0.0,1,False,Vedhika Vig
890,0.0,0.0,1,False,Upma Bhatia
2346,0.0,0.0,1,False,Mitali Raval
1794,0.0,0.0,1,False,Siya Sankar
1513,0.0005189413596263622,0.0,1,False,Baljiwan Vala
1743,0.0,0.0,1,False,Kavya Patla
1404,0.0,0.0,1,False,Mohammed Narayanan
272,0.0005189413596263622,0.0,1,False,Jagvi Sahota
175,0.0,0.0,1,False,Anusha Bali
2471,0.0,0.0,1,False,Jacob De
2570,0.0005189413596263622,0.0,1,False,Onveer Varughese
1807,0.0,0.0,1,False,Laban Shanker
764,0.0,0.0,2,False,Manbir Tiwari
1338,0.0,0.0,1,False,Aachal Sarma
1382,0.0,0.0,1,False,Warhi Bhardwaj
2527,0.0,0.0,1,False,Leena Sethi
2363,0.0,0.0,2,False,Pratyush Viswanathan
1362,0.0005189413596263622,0.0,1,False,Chandresh Hayer
1443,0.0,0.0,2,False,Nitesh Desai
1346,0.0005189413596263622,0.0,1,False,Kamya Chacko
1381,0.0,0.0,3,True,Yochana Nayar
1874,0.0,0.0,1,False,Onkar Issac
2222,0.0,0.0,1,False,Chaman Grewal
71,0.0,0.0,1,False,Kai Pandit
716,0.0,0.0,2,False,Luke Mangat
176,0.0,0.0,2,False,Garima Raj
921,0.0,0.0,1,False,Simon Sane
353,0.0,0.0,1,False,Rachana Ravel
1626,0.0005189413596263622,0.0,2,False,Udant Chander
2124,0.0,0.0,1,False,Yuvraj Bobal
1552,0.0,0.0,2,False,Chakradev Bhatia
2303,0.0,0.0,1,False,David Subramaniam
1646,0.0,0.0,1,False,Bhavini Bhavsar
523,0.0,0.0,1,False,Umang Gara
2215,0.0,0.0,1,False,Meera Sampath
384,0.0,0.0,1,False,Jatin Banik
1775,0.0,0.0,1,False,Girik Misra
1675,0.0,0.0,1,False,Wakeeta Bedi
2298,0.0,0.0,1,False,Watika Mukherjee
766,0.0,0.0,1,False,Bhavna Vora
1347,0.0005189413596263622,0.0,1,False,Hardik Dhawan
1651,0.0,0.0,1,False,Janya Shetty
1536,0.0,0.0,2,False,Dalbir Murthy
1998,0.0,0.0,2,False,Aashi Vora
748,0.0,0.0,3,True,Keya Dash
558,0.0005189413596263622,0.0,4,True,Tanveer Jhaveri
81,0.0,0.0,1,False,Bhavini Chhabra
2301,0.0,0.0,1,False,Harrison Toor
223,0.0005189413596263622,0.0,1,False,Aradhana Thaman
1771,0.0,0.0,2,False,Saanvi Merchant
255,0.0,0.0,1,False,Anvi Bali
2534,0.0,0.0,2,False,Girik Nair
367,0.0,0.0,1,False,Harrison Boase
1375,0.0,0.0,1,False,Sara Chaudhary
1835,0.0,0.0,1,False,Abdul Cherian
1886,0.0,0.0,1,False,Omaja Saha
188,0.0005189413596263622,0.0,1,False,Unnati Wali
497,0.0005189413596263622,0.0,1,False,Bimala Kadakia
2542,0.0,0.0,1,False,Zayyan Ramesh
2565,0.0,0.0,1,False,Tripti Chander
78,0.0,0.0,2,False,Chasmum Murty
1537,0.0,0.0,2,False,Kai More
1013,0.0,0.0,1,False,Krisha Sahota
2201,0.0,0.0,1,False,Mugdha Toor
566,0.0,0.0,1,False,Qarin Bhatti
438,0.0,0.0,1,False,Karan Khalsa
224,0.0,0.0,1,False,Yagnesh Kanda
2305,0.0,0.0,1,False,William Sekhon
2190,0.0005189413596263622,0.0,1,False,Hemani Tata
2141,0.0005189413596263622,0.0,2,False,Janaki Narang
932,0.0,0.0,1,False,Nakul Bajaj
813,0.0,0.0,1,False,Ganga Tank
2538,0.0,0.0,2,False,Daksha Dhar
1201,0.0,0.0,2,False,Urishilla Saini
2251,0.0005189413596263622,0.0,1,False,Unnati Raghavan
2172,0.0005189413596263622,0.0,4,True,Bachittar Dhingra
2456,0.0,0.0,1,False,Tanveer Bhasin
343,0.0,0.0,1,False,Leena Sura
1390,0.0,0.0,1,False,Dhruv Varma
556,0.0,0.0,1,False,Harshil Pillai
1134,0.0005189413596263622,0.0,2,False,Advaith Setty
65,0.0,0.0,1,False,Yash Tailor
2211,0.0,0.0,1,False,Ekbal Rout
74,0.0,0.0,3,True,Jack Chanda
2269,0.0,0.0,4,True,Aarna Sahota
577,0.0005189413596263622,0.0,9,True,Om Sekhon
1710,0.0,0.0,6,True,Udyati Bedi
1213,0.0,0.0,2,False,Omisha Anand
649,0.0,0.0,1,False,Shivansh Gandhi
1779,0.0,0.0,2,False,Andrew Prasad
1749,0.0,0.0,1,False,Tanish Kari
1365,0.0005189413596263622,0.0,10,True,Harinakshi Doshi
482,0.0,0.0,5,True,Adweta Sawhney
1264,0.0,0.0,5,True,Michael Sane
1446,0.0,0.0,1,False,Vrishti Mann
139,0.0,0.0,2,False,Riya Som
297,0.0,0.0,6,True,Lila Minhas
692,0.0,0.0,6,True,Mason Kothari
620,0.0,0.0,1,False,Aadi Din
1007,0.0,0.0,3,True,Finn Basak
1564,0.0015568240788790865,0.0,23,True,Bhanumati Krish
2311,0.0,0.0,4,True,Jyoti Sood
1837,0.0,0.0,1,False,Frederick Mallick
1800,0.0005189413596263622,0.0,4,True,Abhimanyu Zacharia
1092,0.0,0.0,1,False,Qushi Sampath
1661,0.0,0.0,1,False,Imaran Iyengar
1492,0.0,0.0,1,False,Ganga Kalla
1629,0.0,0.0,1,False,Tarak Sawhney
1791,0.0,0.0,4,True,Nikita Sha
471,0.0005189413596263622,0.0,1,False,Arya Sagar
1744,0.0,0.0,1,False,Nisha Mallick
2090,0.0,0.0,1,False,Ronith Sunder
2463,0.0,0.0,1,False,Vanya Rai
1048,0.0,0.0,1,False,Isha Peri
820,0.0,0.0,1,False,Ekansh Madan
894,0.0,0.0,1,False,Faqid Ravel
1406,0.0,0.0,1,False,Ayaan Jani
678,0.0,0.0,1,False,Vincent Ben
1326,0.0,0.0,1,False,Timothy Grover
1311,0.0005189413596263622,0.0,1,False,Sarthak Bhandari
2395,0.0,0.0,1,False,Madhavi Atwal
1580,0.0,0.0,1,False,Zarna Venkatesh
521,0.0,0.0,1,False,Sanya Raj
1172,0.0,0.0,1,False,Manya Anand
1271,0.0,0.0,3,True,Ekalinga Nagi
659,0.0,0.0,1,False,Damyanti Nayak
1476,0.0,0.0,1,False,Chavvi Kannan
2008,0.0,0.0,1,False,Yash Kumar
231,0.0,0.0,1,False,Frado Shah
327,0.0,0.0,1,False,Anya Borah
373,0.0,0.0,2,False,Zinal Warrior
392,0.0,0.0,1,False,Fitan Samra
416,0.0,0.0,1,False,Amruta Apte
1678,0.0005189413596263622,0.0,1,False,Udyati Butala
2572,0.0,0.0,1,False,Ojas Radhakrishnan
1938,0.0,0.0,1,False,Teerth Ahuja
1589,0.0,0.0,1,False,Balveer Bali
2250,0.0005189413596263622,0.0,1,False,Arin Shukla
2424,0.0,0.0,1,False,Amol Chopra
2522,0.0,0.0,1,False,Nicholas Grewal
9,0.0,0.0,1,False,Balendra Venkatesh
2049,0.0,0.0,1,False,Dayita Ramesh
2169,0.0,0.0,1,False,Tanveer Koshy
1582,0.0,0.0,1,False,Zarna Bose
1371,0.0,0.0,1,False,Deepa Gokhale
2268,0.0,0.0,1,False,Ojas Purohit
1933,0.0,0.0,1,False,Max Rajagopal
2402,0.0,0.0,1,False,Siddharth Hans
1703,0.0,0.0,1,False,Mekhala Ahuja
1563,0.0005189413596263622,0.0,1,False,Jackson Dugar
2306,0.0005189413596263622,0.0,1,False,Darsh Soni
10,0.0,0.0,1,False,Anita Nori
2210,0.0,0.0,1,False,Brinda Andra
2232,0.0,0.0,1,False,Kevin Parikh
92,0.0005189413596263622,0.0,1,False,Amol Sarma
1076,0.0005189413596263622,0.0,2,False,Chakrika Jha
2221,0.0,0.0,1,False,Warjas Nadkarni
453,0.0,0.0,1,False,Anmol Chander
1618,0.0,0.0,1,False,Yutika Agrawal
2162,0.0,0.0,1,False,Frado Walia
1425,0.0,0.0,1,False,Janya Kale
1282,0.0,0.0,2,False,Mekhala Narula
2148,0.0,0.0,1,False,David Pai
1069,0.0,0.0,1,False,Ganga Suri
1679,0.0,0.0,1,False,Wahab Gokhale
775,0.0,0.0,1,False,Mahika Agate
1332,0.0,0.0,1,False,Darpan Barman
2364,0.0,0.0,1,False,Hemangini Joshi
2288,0.0,0.0,2,False,Udyati Atwal
1555,0.0,0.0,1,False,Qabil Brahmbhatt
1475,0.0,0.0,1,False,Yadavi Cheema
696,0.0,0.0,1,False,Janya Murthy
184,0.0,0.0,1,False,Triya Pandit
910,0.0,0.0,1,False,Chaman Kar
846,0.0,0.0,1,False,Osha Radhakrishnan
2092,0.0,0.0,2,False,Sai Kothari
2563,0.0,0.0,1,False,Anirudh Manda
2178,0.0,0.0,1,False,Baghyawati Deol
885,0.0,0.0,1,False,Aryan Mittal
1022,0.0,0.0,1,False,Jeet Sekhon
299,0.0005189413596263622,0.0,2,False,Tristan Parekh
111,0.0,0.0,1,False,Naveen Pant
1852,0.0,0.0,1,False,Pavani Mitra
1894,0.0,0.0,1,False,Chaitaly Singhal
843,0.0,0.0,1,False,Mahika Sekhon
1265,0.0,0.0,1,False,Devansh Memon
1987,0.0005189413596263622,0.0,1,False,Vasatika Narayanan
2548,0.0,0.0,1,False,Champak Raju
1367,0.0,0.0,1,False,Nilima Sarna
218,0.0,0.0,2,False,Isaiah Sami
1089,0.0,0.0,2,False,Girindra Keer
2080,0.0,0.0,1,False,Naveen Bedi
869,0.0,0.0,1,False,Agastya Cherian
528,0.0,0.0,1,False,Bishakha Rout
2022,0.0,0.0,3,True,Ridhi Pingle
1228,0.0005189413596263622,0.0,4,True,Naksh Venkataraman
2179,0.0005189413596263622,0.0,4,True,Samarth Sengupta
1327,0.0,0.0,3,True,Kashvi Natt
2310,0.0,0.0,1,False,Nathan Swamy
132,0.0,0.0,2,False,Upma Nayak
2261,0.0,0.0,1,False,Aadhya Shenoy
912,0.0005189413596263622,0.0,3,True,Bhavini Zacharia
2050,0.0,0.0,1,False,Chanakya Devan
551,0.0,0.0,1,False,Vamakshi Parmer
402,0.0,0.0,2,False,Amrita Pau
687,0.0005189413596263622,0.0,5,True,Pranav Mutti
609,0.0,0.0,3,True,Ayush Shanker
2343,0.0005189413596263622,0.0,1,False,Bhanumati Mahajan
418,0.0,0.0,1,False,Baghyawati Natt
2032,0.0,0.0,4,True,Bachittar Ganguly
25,0.0,0.0,1,False,Waida Dalal
2289,0.0,0.0,2,False,Nitesh Sinha
1204,0.0,0.0,2,False,Gaurang Sehgal
541,0.0,0.0,1,False,Balveer More
276,0.0005189413596263622,0.0,2,False,Brinda Saha
458,0.0,0.0,2,False,Bhavya Ghosh
1498,0.0,0.0,1,False,Pahal Dhingra
399,0.0,0.0,2,False,Advik Raval
575,0.0,0.0,1,False,Anika Tara
1559,0.0005189413596263622,0.0,1,False,Avi Nadig
311,0.0,0.0,1,False,Sai Khare
269,0.0,0.0,2,False,Frederick Dora
99,0.0,0.0,1,False,Leela Nadig
131,0.0005189413596263622,0.0,2,False,Patrick Roy
1389,0.0,0.0,1,False,Tanay Brar
2059,0.0,0.0,1,False,Pallavi Ravi
683,0.0005189413596263622,0.0,2,False,Aayush Mukhopadhyay
346,0.0005189413596263622,0.0,3,True,Sathvik Varty
734,0.0,0.0,1,False,Veda Chokshi
2541,0.0,0.0,1,False,Onkar Ratta
1829,0.0,0.0,1,False,Aachal Contractor
171,0.0005189413596263622,0.0,2,False,Omkaar Zacharia
855,0.0,0.0,2,False,Gautami Lal
397,0.0005189413596263622,0.0,1,False,Hemal Goswami
2573,0.0005189413596263622,0.0,3,True,Yash Sastry
2366,0.0005189413596263622,0.0,4,True,Chakradhar Panchal
1005,0.0005189413596263622,0.0,1,False,Yochana Raval
110,0.0,0.0,2,False,Charita Chanda
601,0.0005189413596263622,0.0,1,False,Panini Sama
733,0.0,0.0,1,False,Wazir Taneja
509,0.0,0.0,1,False,Maya Bava
2037,0.0,0.0,1,False,Megha Yohannan
1926,0.0,0.0,1,False,Rudra Kala
1693,0.0,0.0,2,False,Veda Ravel
695,0.0,0.0,2,False,Peter Shere
406,0.0,0.0,1,False,Aadi Jani
2019,0.0,0.0,3,True,Siddharth Ranganathan
1574,0.0,0.0,2,False,Aarush Palla
286,0.0005189413596263622,0.0,2,False,Ira Prasad
963,0.0010378827192527244,0.0,3,True,Ekavir Chandran
1727,0.0,0.0,1,False,Eiravati Padmanabhan
2380,0.0,0.0,3,True,Devika Parikh
711,0.0005189413596263622,0.0,5,True,Yasti Sandal
1317,0.0005189413596263622,0.0,1,False,Advaith Sethi
1393,0.0,0.0,1,False,Manthan Bedi
567,0.0,0.0,1,False,Harsh Shanker
2480,0.0,0.0,3,True,Liam Nair
1249,0.0,0.0,1,False,Geetika Sama
1951,0.0005189413596263622,0.0,2,False,Sanya Natt
506,0.0005189413596263622,0.0,2,False,Simon Nayar
970,0.0005189413596263622,0.0,2,False,Orinder Dass
148,0.0005189413596263622,0.0,1,False,Ojas Dave
76,0.0,0.0,2,False,Eesha Varma
1734,0.0,0.0,1,False,Barkha Ram
500,0.0,0.0,1,False,Tanay Krishna
1934,0.0005189413596263622,0.0,1,False,Nakul Shroff
524,0.0005189413596263622,0.0,2,False,Theodore Salvi
50,0.0,0.0,4,True,Champak Vasa
878,0.0005189413596263622,0.0,1,False,Jairaj Walia
2410,0.0,0.0,2,False,Kamya Panchal
1331,0.0,0.0,1,False,Aarush Hari
1468,0.0,0.0,1,False,Jagvi Basak
1169,0.0,0.0,2,False,Yashasvi Palla
2173,0.0,0.0,1,False,Urishilla Basak
2359,0.0,0.0,1,False,Simon Grewal
1453,0.0,0.0,1,False,Yug Memon
633,0.0,0.0,1,False,Ishanvi Parmar
22,0.0,0.0,4,True,Ryan Bhat
2516,0.0005189413596263622,0.0,3,True,Chameli Bala
133,0.0,0.0,1,False,Maya Pant
522,0.0005189413596263622,0.0,2,False,Raksha Kata
996,0.0,0.0,3,True,Jagat Krishnan
2013,0.0,0.0,2,False,Daksha Dalal
1780,0.0,0.0,2,False,Indali Kaur
485,0.0,0.0,1,False,Anika Bedi
1402,0.0,0.0,1,False,Amara Majumdar
2356,0.0005189413596263622,0.0,2,False,Finn Suri
1482,0.0,0.0,1,False,Arya Buch
1149,0.0,0.0,1,False,Inaya Balan
378,0.0,0.0,2,False,Upkaar Chad
2575,0.0005189413596263622,0.0,1,False,Omaja Nadkarni
1039,0.0,0.0,1,False,Arjun Gour
1838,0.0,0.0,3,True,Champak Agarwal
356,0.0,0.0,1,False,Guneet Ramaswamy
840,0.0005189413596263622,0.0,1,False,Gaurang Rajagopal
2452,0.0,0.0,1,False,Sneha Mittal
2093,0.0,0.0,4,True,Indira Mani
1702,0.0,0.0,2,False,Vaishnavi Soni
1245,0.0005189413596263622,0.0,1,False,Harshil Taneja
306,0.0005189413596263622,0.0,1,False,Zashil Krish
1197,0.0005189413596263622,0.0,3,True,Alexander Wagle
1756,0.0005189413596263622,0.0,3,True,Ojas Panchal
2406,0.0,0.0,1,False,Sanya Dugal
204,0.0,0.0,3,True,Brinda Krish
2048,0.0,0.0,1,False,Shivansh Wali
2340,0.0,0.0,1,False,Libni Cherian
1667,0.0010378827192527244,0.0,9,True,Imaran Jha
2199,0.0,0.0,1,False,Yashasvi Shere
1072,0.0,0.0,1,False,Lekha Jayaraman
2367,0.0,0.0,1,False,Tanish Kapur
423,0.0,0.0,2,False,Ayushman Wali
1648,0.0,0.0,1,False,Yashawini Magar
2214,0.0005189413596263622,0.0,1,False,Jagrati Amble
1821,0.0,0.0,1,False,Christopher Chaudhuri
628,0.0,0.0,1,False,Agastya Salvi
1385,0.0,0.0,3,True,Varsha Dutt
1445,0.0,0.0,2,False,Faqid Gokhale
442,0.0,0.0,1,False,Imaran Bora
334,0.0,0.0,1,False,Forum Dhaliwal
1826,0.0,0.0,1,False,Tanay Manda
499,0.0,0.0,2,False,Sarthak Vaidya
1465,0.0,0.0,1,False,Frado Nagarajan
478,0.0005189413596263622,0.0,2,False,Benjamin Deshmukh
1805,0.0,0.0,1,False,Qushi Subramanian
913,0.0005189413596263622,0.0,2,False,Chanakya Brar
215,0.0,0.0,2,False,Ladli Panchal
2195,0.0,0.0,2,False,Raksha Keer
2227,0.0,0.0,2,False,Wyatt Tara
591,0.0,0.0,1,False,Hredhaan Nayar
2549,0.0,0.0,1,False,Nisha Tiwari
54,0.0,0.0,1,False,Nachiket Sarna
2392,0.0,0.0,1,False,Mahika Mandal
531,0.0,0.0,1,False,Lohit Kade
1785,0.0005189413596263622,0.0,3,True,Adya Bail
